Name,Symptom,Age,Gender,Back,Chest,Triceps,Bicep/Forearm,Quadriceps,Hamstrings/Glutes,Calf/Abductor,Core/Ab,Shoulder,Mobility
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-row,dumbbell-trap-raise,single-arm-lat-pull-down,dumbbell-pullover","machine-chest-press,incline-machine-chest-press,incline-dumbbell-chest-press,dumbbell-pullover,bench-chest-press","seated-tricep-overhead-extension,dumbbell-skull-crusher,tricep-rope-extension,diamond-push-up,tricep-pushdown","incline-bicep-curl,concentration-curl,cable-curl,seated-dumbbell-curl,reverse-dumbbell-curl","mini-squat,leg-lift,step-up,kettlebell-squat,bodyweight-squat","standing-hip-hinge,clamshell,side-lying-leg-lift,fire-hydrant,hip-bridge","seated-calf-raise,lying-side-leg-raise,crab-walk,reverse-calf-raise,machine-abduction","crunch,plank,bicycle-crunch,high-knee,cable-crunch","machine-shoulder-press,seated-lateral-raise,cable-front-raise,seated-barbell-shoulder-press,pike-push-up","double-knee-to-chest,knee-stretch,quadracep-stretch,wall-slide,ankle-stretch"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-row,dumbbell-trap-raise,single-arm-lat-pull-down,straight-arm-pull-down","machine-chest-press,incline-machine-chest-press,incline-dumbbell-chest-press,dumbbell-pullover,push-up","seated-tricep-overhead-extension,dumbbell-skull-crusher,tricep-rope-extension,diamond-push-up,dumbbell-devil","incline-bicep-curl,concentration-curl,cable-curl,seated-dumbbell-curl,assisted-chin-up","mini-squat,leg-lift,step-up,kettlebell-squat,walking-lunge","standing-hip-hinge,clamshell,side-lying-leg-lift,fire-hydrant,stifff-leg-deadlift","seated-calf-raise,lying-side-leg-raise,crab-walk,reverse-calf-raise,standing-calf-raise","crunch,plank,bicycle-crunch,high-knee,bird-dog","machine-shoulder-press,seated-lateral-raise,cable-front-raise,seated-barbell-shoulder-press,military-press","double-knee-to-chest,knee-stretch,quadracep-stretch,wall-slide,wall-sit"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-row,dumbbell-trap-raise,dumbbell-pullover,straight-arm-pull-down","machine-chest-press,incline-machine-chest-press,incline-dumbbell-chest-press,bench-chest-press,push-up","seated-tricep-overhead-extension,dumbbell-skull-crusher,tricep-rope-extension,tricep-pushdown,dumbbell-devil","incline-bicep-curl,concentration-curl,cable-curl,reverse-dumbbell-curl,assisted-chin-up","mini-squat,leg-lift,step-up,bodyweight-squat,walking-lunge","standing-hip-hinge,clamshell,side-lying-leg-lift,hip-bridge,stifff-leg-deadlift","seated-calf-raise,lying-side-leg-raise,crab-walk,machine-abduction,standing-calf-raise","crunch,plank,bicycle-crunch,cable-crunch,bird-dog","machine-shoulder-press,seated-lateral-raise,cable-front-raise,pike-push-up,military-press","double-knee-to-chest,knee-stretch,quadracep-stretch,ankle-stretch,wall-sit"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-row,single-arm-lat-pull-down,dumbbell-pullover,straight-arm-pull-down","machine-chest-press,incline-machine-chest-press,dumbbell-pullover,bench-chest-press,push-up","seated-tricep-overhead-extension,dumbbell-skull-crusher,diamond-push-up,tricep-pushdown,dumbbell-devil","incline-bicep-curl,concentration-curl,dumbbell-preacher-curl,reverse-dumbbell-curl,assisted-chin-up","mini-squat,leg-lift,kettlebell-squat,bodyweight-squat,walking-lunge","standing-hip-hinge,clamshell,fire-hydrant,hip-bridge,stifff-leg-deadlift","seated-calf-raise,lying-side-leg-raise,reverse-calf-raise,machine-abduction,standing-calf-raise","crunch,plank,high-knee,cable-crunch,bird-dog","machine-shoulder-press,seated-lateral-raise,seated-barbell-shoulder-press,pike-push-up,military-press","double-knee-to-chest,knee-stretch,wall-slide,ankle-stretch,wall-sit"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,back-extension,assisted-pull-up,dumbbell-trap-raise","machine-chest-press,cable-crossover,dumbbell-chest-press,machine-fly,incline-dumbbell-chest-press","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-bench-dip,tricep-rope-extension","incline-bicep-curl,seated-hammer-curl,wrist-curl,cable-curl,seated-dumbbell-curl","mini-squat,leg-extension,leg-raise,quad-squeeze,step-up","standing-hip-hinge,donkey-kick,glute-ham-raise,seated-leg-curl,side-lying-leg-lift","seated-calf-raise,calf-press,hip-hitch,donkey-calf-raise,crab-walk","crunch,side-plank,dead-bug,russian-twist,bicycle-crunch","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,dumbbell-front-raise,cable-front-raise","double-knee-to-chest,knee-extension,hamstring-stretch,leg-adduction,quadracep-stretch"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,back-extension,assisted-pull-up,single-arm-lat-pull-down","machine-chest-press,cable-crossover,dumbbell-chest-press,machine-fly,dumbbell-pullover","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-bench-dip,diamond-push-up","incline-bicep-curl,seated-hammer-curl,wrist-curl,cable-curl,dumbbell-preacher-curl","mini-squat,leg-extension,leg-raise,quad-squeeze,kettlebell-squat","standing-hip-hinge,donkey-kick,glute-ham-raise,seated-leg-curl,fire-hydrant","seated-calf-raise,calf-press,hip-hitch,donkey-calf-raise,reverse-calf-raise","crunch,side-plank,dead-bug,russian-twist,high-knee","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,dumbbell-front-raise,seated-barbell-shoulder-press","double-knee-to-chest,knee-extension,hamstring-stretch,leg-adduction,wall-slide"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-face-pull,back-extension,assisted-pull-up,dumbbell-pullover","machine-chest-press,cable-crossover,dumbbell-chest-press,machine-fly,bench-chest-press","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-bench-dip,tricep-pushdown","incline-bicep-curl,seated-hammer-curl,wrist-curl,cable-curl,reverse-dumbbell-curl","mini-squat,leg-extension,leg-raise,quad-squeeze,bodyweight-squat","standing-hip-hinge,donkey-kick,glute-ham-raise,seated-leg-curl,hip-bridge","seated-calf-raise,calf-press,hip-hitch,donkey-calf-raise,machine-abduction","crunch,side-plank,dead-bug,russian-twist,cable-crunch","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,dumbbell-front-raise,pike-push-up","double-knee-to-chest,knee-extension,hamstring-stretch,leg-adduction,ankle-stretch"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,back-extension,assisted-pull-up,straight-arm-pull-down","machine-chest-press,cable-crossover,dumbbell-chest-press,machine-fly,push-up","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-bench-dip,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,wrist-curl,cable-curl,assisted-chin-up","mini-squat,leg-extension,leg-raise,quad-squeeze,walking-lunge","standing-hip-hinge,donkey-kick,glute-ham-raise,seated-leg-curl,stiff-leg-deadlift","seated-calf-raise,calf-press,hip-hitch,donkey-calf-raise,standing-calf-raise","crunch,side-plank,dead-bug,russian-twist,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,dumbbell-front-raise,military-press","double-knee-to-chest,knee-extension,hamstring-stretch,leg-adduction,wall-sit"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-face-pull,back-extension,dumbbell-trap-raise,single-arm-lat-pull-down","machine-chest-press,cable-crossover,dumbbell-chest-press,incline-dumbbell-chest-press,dumbbell-pullover","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-rope-extension,diamond-push-up","incline-bicep-curl,seated-hammer-curl,wrist-curl,seated-dumbbell-curl,dumbbell-preacher-curl","mini-squat,leg-extension,leg-raise,step-up,kettlebell-squat","standing-hip-hinge,donkey-kick,glute-ham-raise,side-lying-leg-lift,fire-hydrant","seated-calf-raise,calf-press,hip-hitch,crab-walk,reverse-calf-raise","crunch,side-plank,dead-bug,bicycle-crunch,high-knee","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,cable-front-raise,seated-barbell-shoulder-press","double-knee-to-chest,knee-extension,hamstring-stretch,quadracep-stretch,wall-slide"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,back-extension,dumbbell-trap-raise,dumbbell-pullover","machine-chest-press,cable-crossover,dumbbell-chest-press,incline-dumbbell-chest-press,bench-chest-press","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-rope-extension,tricep-pushdown","incline-bicep-curl,seated-hammer-curl,wrist-curl,seated-dumbbell-curl,reverse-dumbbell-curl","mini-squat,leg-extension,leg-raise,step-up,bodyweight-squat","standing-hip-hinge,donkey-kick,glute-ham-raise,side-lying-leg-lift,hip-bridge","seated-calf-raise,calf-press,hip-hitch,crab-walk,machine-abduction","crunch,side-plank,dead-bug,bicycle-crunch,cable-crunch","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,cable-front-raise,pike-push-up","double-knee-to-chest,knee-extension,hamstring-stretch,quadracep-stretch,ankle-stretch"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,back-extension,dumbbell-trap-raise,straight-arm-pull-down","machine-chest-press,cable-crossover,dumbbell-chest-press,incline-dumbbell-chest-press,push-up","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-rope-extension,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,wrist-curl,seated-dumbbell-curl,assisted-chin-up","mini-squat,leg-extension,leg-raise,step-up,walking-lunge","standing-hip-hinge,donkey-kick,glute-ham-raise,side-lying-leg-lift,stiff-leg-deadlift","seated-calf-raise,calf-press,hip-hitch,crab-walk,standing-calf-raise","crunch,side-plank,dead-bug,bicycle-crunch,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,cable-front-raise,military-press","double-knee-to-chest,knee-extension,hamstring-stretch,quadracep-stretch,wall-sit"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-face-pull,back-extension,single-arm-lat-pull-down,dumbbell-pullover","machine-chest-press,cable-crossover,dumbbell-chest-press,dumbbell-pullover,bench-chest-press","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,diamond-push-up,tricep-pushdown","incline-bicep-curl,seated-hammer-curl,wrist-curl,dumbbell-preacher-curl,reverse-dumbbell-curl","mini-squat,leg-extension,leg-raise,kettlebell-squat,bodyweight-squat","standing-hip-hinge,donkey-kick,glute-ham-raise,fire-hydrant,hip-bridge","seated-calf-raise,calf-press,hip-hitch,reverse-calf-raise,machine-abduction","crunch,side-plank,dead-bug,high-knee,cable-crunch","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,seated-barbell-shoulder-press,pike-push-up","double-knee-to-chest,knee-extension,hamstring-stretch,wall-slide,ankle-stretch"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,back-extension,single-arm-lat-pull-down,straight-arm-pull-down","machine-chest-press,cable-crossover,dumbbell-chest-press,dumbbell-pullover,push-up","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,diamond-push-up,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,wrist-curl,dumbbell-preacher-curl,assisted-chin-up","mini-squat,leg-extension,leg-raise,kettlebell-squat,walking-lunge","standing-hip-hinge,donkey-kick,glute-ham-raise,fire-hydrant,stiff-leg-deadlift","seated-calf-raise,calf-press,hip-hitch,reverse-calf-raise,standing-calf-raise","crunch,side-plank,dead-bug,high-knee,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,seated-barbell-shoulder-press,military-press","double-knee-to-chest,knee-extension,hamstring-stretch,wall-slide,wall-sit"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-face-pull,back-extension,dumbbell-pullover,straight-arm-pull-down","machine-chest-press,cable-crossover,dumbbell-chest-press,bench-chest-press,push-up","seated-tricep-overhead-extension,lying-tricep-extension,close-grip-press,tricep-pushdown,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,wrist-curl,reverse-dumbbell-curl,assisted-chin-up","mini-squat,leg-extension,leg-raise,bodyweight-squat,walking-lunge","standing-hip-hinge,donkey-kick,glute-ham-raise,hip-bridge,stiff-leg-deadlift","seated-calf-raise,calf-press,hip-hitch,machine-abduction,standing-calf-raise","crunch,side-plank,dead-bug,cable-crunch,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,cable-lateral-raise,pike-push-up,military-press","double-knee-to-chest,knee-extension,hamstring-stretch,ankle-stretch,wall-sit"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,assisted-pull-up,dumbbell-trap-raise,single-arm-lat-pull-down","machine-chest-press,cable-crossover,machine-fly,incline-dumbbell-chest-press,dumbbell-pullover","seated-tricep-overhead-extension,lying-tricep-extension,tricep-bench-dip,tricep-rope-extension,diamond-push-up","incline-bicep-curl,seated-hammer-curl,cable-curl,seated-dumbbell-curl,dumbbell-preacher-curl","mini-squat,leg-extension,quad-squeeze,step-up,kettlebell-squat","standing-hip-hinge,donkey-kick,seated-leg-curl,side-lying-leg-lift,fire-hydrant","seated-calf-raise,calf-press,donkey-calf-raise,crab-walk,reverse-calf-raise","crunch,side-plank,russian-twist,bicycle-crunch,high-knee","machine-shoulder-press,seated-dumbbell-shoulder-press,dumbbell-front-raise,cable-front-raise,seated-barbell-shoulder-press","double-knee-to-chest,knee-extension,leg-adduction,quadracep-stretch,wall-slide"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,assisted-pull-up,dumbbell-trap-raise,dumbbell-pullover","machine-chest-press,cable-crossover,machine-fly,incline-dumbbell-chest-press,bench-chest-press","seated-tricep-overhead-extension,lying-tricep-extension,tricep-bench-dip,tricep-rope-extension,tricep-pushdown","incline-bicep-curl,seated-hammer-curl,cable-curl,seated-dumbbell-curl,reverse-dumbbell-curl","mini-squat,leg-extension,quad-squeeze,step-up,bodyweight-squat","standing-hip-hinge,donkey-kick,seated-leg-curl,side-lying-leg-lift,hip-bridge","seated-calf-raise,calf-press,donkey-calf-raise,crab-walk,machine-abduction","crunch,side-plank,russian-twist,bicycle-crunch,cable-crunch","machine-shoulder-press,seated-dumbbell-shoulder-press,dumbbell-front-raise,cable-front-raise,pike-push-up","double-knee-to-chest,knee-extension,leg-adduction,quadracep-stretch,ankle-stretch"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-face-pull,assisted-pull-up,dumbbell-trap-raise,straight-arm-pull-down","machine-chest-press,cable-crossover,machine-fly,incline-dumbbell-chest-press,push-up","seated-tricep-overhead-extension,lying-tricep-extension,tricep-bench-dip,tricep-rope-extension,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,cable-curl,seated-dumbbell-curl,assisted-chin-up","mini-squat,leg-extension,quad-squeeze,step-up,walking-lunge","standing-hip-hinge,donkey-kick,seated-leg-curl,side-lying-leg-lift,stiff-leg-deadlift","seated-calf-raise,calf-press,donkey-calf-raise,crab-walk,standing-calf-raise","crunch,side-plank,russian-twist,bicycle-crunch,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,dumbbell-front-raise,cable-front-raise,military-press","double-knee-to-chest,knee-extension,leg-adduction,quadracep-stretch,wall-sit"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,assisted-pull-up,single-arm-lat-pull-down,dumbbell-pullover","machine-chest-press,cable-crossover,machine-fly,dumbbell-pullover,bench-chest-press","seated-tricep-overhead-extension,lying-tricep-extension,tricep-bench-dip,diamond-push-up,tricep-pushdown","incline-bicep-curl,seated-hammer-curl,cable-curl,dumbbell-preacher-curl,reverse-dumbbell-curl","mini-squat,leg-extension,quad-squeeze,kettlebell-squat,bodyweight-squat","standing-hip-hinge,donkey-kick,seated-leg-curl,fire-hydrant,hip-bridge","seated-calf-raise,calf-press,donkey-calf-raise,reverse-calf-raise,machine-abduction","crunch,side-plank,russian-twist,high-knee,cable-crunch","machine-shoulder-press,seated-dumbbell-shoulder-press,dumbbell-front-raise,seated-barbell-shoulder-press,pike-push-up","double-knee-to-chest,knee-extension,leg-adduction,wall-slide,ankle-stretch"
Osteoarthrits,knee-pain,50+,M,"lat-pull-down,seated-face-pull,assisted-pull-up,single-arm-lat-pull-down,straight-arm-pull-down","machine-chest-press,cable-crossover,machine-fly,dumbbell-pullover,push-up","seated-tricep-overhead-extension,lying-tricep-extension,tricep-bench-dip,diamond-push-up,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,cable-curl,dumbbell-preacher-curl,assisted-chin-up","mini-squat,leg-extension,quad-squeeze,kettlebell-squat,walking-lunge","standing-hip-hinge,donkey-kick,seated-leg-curl,fire-hydrant,stiff-leg-deadlift","seated-calf-raise,calf-press,donkey-calf-raise,reverse-calf-raise,standing-calf-raise","crunch,side-plank,russian-twist,high-knee,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,dumbbell-front-raise,seated-barbell-shoulder-press,military-press","double-knee-to-chest,knee-extension,leg-adduction,wall-slide,wall-sit"
Osteoarthrits,knee-pain,50+,F,"lat-pull-down,seated-face-pull,assisted-pull-up,dumbbell-pullover,straight-arm-pull-down","machine-chest-press,cable-crossover,machine-fly,bench-chest-press,push-up","seated-tricep-overhead-extension,lying-tricep-extension,tricep-bench-dip,tricep-pushdown,dumbbell-devil","incline-bicep-curl,seated-hammer-curl,cable-curl,reverse-dumbbell-curl,assisted-chin-up","mini-squat,leg-extension,quad-squeeze,bodyweight-squat,walking-lunge","standing-hip-hinge,donkey-kick,seated-leg-curl,hip-bridge,stiff-leg-deadlift","seated-calf-raise,calf-press,donkey-calf-raise,machine-abduction,standing-calf-raise","crunch,side-plank,russian-twist,cable-crunch,bird-dog","machine-shoulder-press,seated-dumbbell-shoulder-press,dumbbell-front-raise,pike-push-up,military-press","double-knee-to-chest,knee-extension,leg-adduction,ankle-stretch,wall-sit"
